Local file,Remote exists,Local hash,Remote hash,Status
figures/robustness/R6_hf_term_sensitivity.pdf,True,747c898185b1de6c028990e1257fd8e1b014a8084dfc25302a9ced29dc0bd8b3,747c898185b1de6c028990e1257fd8e1b014a8084dfc25302a9ced29dc0bd8b3,PASS
figures/robustness/R6_hf_term_sensitivity.png,True,a990e26af8b4f8aceb41f8eb462a03a7ea1de4110c914300297a170eaa8e657d,a990e26af8b4f8aceb41f8eb462a03a7ea1de4110c914300297a170eaa8e657d,PASS
figures/robustness/R7_phrase_sensitivity.pdf,True,381a990f9c3150e219d96a9cc3ea6e0a5d9728653d5361780639439712da4d83,381a990f9c3150e219d96a9cc3ea6e0a5d9728653d5361780639439712da4d83,PASS
figures/robustness/R7_phrase_sensitivity.png,True,08eca1b4342575f9ac7854c4fb2c1f8a62db3f336569510ab8504a56ee6f0f9c,08eca1b4342575f9ac7854c4fb2c1f8a62db3f336569510ab8504a56ee6f0f9c,PASS
figures/robustness/R8_robustness_evidence_matrix.pdf,True,1a62ddbbd0241b54b226059a74a8190eb690e83f289f517c3c07eb931b840841,1a62ddbbd0241b54b226059a74a8190eb690e83f289f517c3c07eb931b840841,PASS
figures/robustness/R8_robustness_evidence_matrix.png,True,41c7f257064a44b7a07f7c506ddea638b70d25d5eb4a2a4a218394f80c8a8f6b,41c7f257064a44b7a07f7c506ddea638b70d25d5eb4a2a4a218394f80c8a8f6b,PASS
human_validation/FINAL_HUMAN_VALIDATED_TOPIC_LABELS.csv,True,4efa3f504ec07714434f1025d8694f45052ccd310f96747988f8d9173ef30b04,4efa3f504ec07714434f1025d8694f45052ccd310f96747988f8d9173ef30b04,PASS
human_validation/FINAL_TOPIC_LABELS.csv,True,b8f66dd868eb4a3bd0ac383e33d6f0332c67988ae2bc85349bfabf2e7463007d,b8f66dd868eb4a3bd0ac383e33d6f0332c67988ae2bc85349bfabf2e7463007d,PASS
human_validation/Human_Result/Final_Result_Summary/FINAL_TOPIC_LABELS_RECONCILED.xlsx,True,403164345c295ee6fb3649b34e6d685fe9a297b2b0a789b07a3c4a584c9000ed,403164345c295ee6fb3649b34e6d685fe9a297b2b0a789b07a3c4a584c9000ed,PASS
human_validation/Human_Result/Final_Result_Summary/LDA_Human_Validation_Combined_Evaluation.xlsx,True,01acd1fd5c590b801175902af3be2a730699f7877b1635743163157d1c667651,01acd1fd5c590b801175902af3be2a730699f7877b1635743163157d1c667651,PASS
human_validation/Human_Result/Final_Result_Summary/Metadata_LDA_Human_Validation_Combined_Evaluation.xlsx,True,735cc6d3a2149aaebeeab07aebe5b92fb9819d091576c152800202e5e876c28e,735cc6d3a2149aaebeeab07aebe5b92fb9819d091576c152800202e5e876c28e,PASS
human_validation/Human_Result/Full_Text/LDA_Topic_Validation_Results.xlsx,True,10fc28def354ef6461440703873ef401e7428cb2e7214900b7b6cecdc8d641f2,10fc28def354ef6461440703873ef401e7428cb2e7214900b7b6cecdc8d641f2,PASS
human_validation/Human_Result/Full_Text/candidate_rating_sheet_rater1_evaluated.csv,True,69ab29dd08e419f7fe97743f4dd778f4c3a42128ed0f41fd651577b67e6e06cc,69ab29dd08e419f7fe97743f4dd778f4c3a42128ed0f41fd651577b67e6e06cc,PASS
human_validation/Human_Result/Full_Text/files/candidate_rating_sheet_rater2.csv,True,a6854b77972b46e8eab4243bb0d7a316d3429ebd0179e5a26232fea32b79dd00,a6854b77972b46e8eab4243bb0d7a316d3429ebd0179e5a26232fea32b79dd00,PASS
human_validation/Human_Result/Full_Text/files/model_level_questions_rater2.csv,True,e5a876d54a58931a9d37ec896214cb7dbdc7eaf27f0bad1f77b681fcb2795547,e5a876d54a58931a9d37ec896214cb7dbdc7eaf27f0bad1f77b681fcb2795547,PASS
human_validation/Human_Result/Full_Text/model_level_questions_rater1_evaluated.csv,True,ed24a15760c14868da2b9897396969ca7b7cf37d993d371a55f6a3deae66a06e,ed24a15760c14868da2b9897396969ca7b7cf37d993d371a55f6a3deae66a06e,PASS
human_validation/Human_Result/Metadata/2/candidate_rating_sheet_rater1_completed.csv,True,a3b1e497f48561a531cca0a099df9e00b364bbf78434c0241cbe7eb50014d322,a3b1e497f48561a531cca0a099df9e00b364bbf78434c0241cbe7eb50014d322,PASS
human_validation/Human_Result/Metadata/2/intrusion_test_sheet_completed.csv,True,f6e2bd69b30406d0540a2e5162f9ca3f0b11919053dc1962e6a97619f548efd5,f6e2bd69b30406d0540a2e5162f9ca3f0b11919053dc1962e6a97619f548efd5,PASS
human_validation/Human_Result/Metadata/2/model_level_questions_rater1_completed.csv,True,f99775451a811ab46c6931c72bce26461780b5cd606fd99458895efef428114f,f99775451a811ab46c6931c72bce26461780b5cd606fd99458895efef428114f,PASS
human_validation/Human_Result/Metadata/2/overall_preference_sheet_completed.csv,True,471ed80d2bb255baad6347269e6d99ff9b0d43049b2887c3a1cd431377a29851,471ed80d2bb255baad6347269e6d99ff9b0d43049b2887c3a1cd431377a29851,PASS
human_validation/Human_Result/Metadata/files/candidate_rating_sheet_rater2.csv,True,7ad26a64dc8ab1264fbde40f94c5ef66576050d75f2a9eefc2fc6619f9fb4f15,7ad26a64dc8ab1264fbde40f94c5ef66576050d75f2a9eefc2fc6619f9fb4f15,PASS
human_validation/Human_Result/Metadata/files/intrusion_test_sheet.csv,True,29306909911c27407474fe5005744abda4d9c641fd54ba50f356f9536f58c5b2,29306909911c27407474fe5005744abda4d9c641fd54ba50f356f9536f58c5b2,PASS
human_validation/Human_Result/Metadata/files/model_level_questions_rater2.csv,True,4a2ebeaf81015d141e799e9804bd8ed1a6121709b8c40dc15b3286a39d86c904,4a2ebeaf81015d141e799e9804bd8ed1a6121709b8c40dc15b3286a39d86c904,PASS
human_validation/Human_Result/Metadata/files/overall_preference_sheet_template.csv,True,43db2d26f0e17db36be60afd0aca2638afd51115cc767c2b03f8da0adab87439,43db2d26f0e17db36be60afd0aca2638afd51115cc767c2b03f8da0adab87439,PASS
human_validation/fulltext/topic_00_packet.json,True,ec0e82576b9cc3a8612e95bffc620f47a23718fb79281cdb596a280dfbad1d1b,ec0e82576b9cc3a8612e95bffc620f47a23718fb79281cdb596a280dfbad1d1b,PASS
human_validation/fulltext/topic_01_packet.json,True,e6aeeb5ce95d619f8d075b8e0fcbfcd7b3caeef49fca16be2ab8582dc4f4b730,e6aeeb5ce95d619f8d075b8e0fcbfcd7b3caeef49fca16be2ab8582dc4f4b730,PASS
human_validation/fulltext/topic_02_packet.json,True,edefc7a060e29edfb074b5de3b076641e95fc109e1e8d0b829fd41f51e86ae43,edefc7a060e29edfb074b5de3b076641e95fc109e1e8d0b829fd41f51e86ae43,PASS
human_validation/fulltext/topic_03_packet.json,True,ae70df4155b0a6099d4c6343ee9b56adc1a5a4cd050175a1ea7e59783f9333b0,ae70df4155b0a6099d4c6343ee9b56adc1a5a4cd050175a1ea7e59783f9333b0,PASS
human_validation/fulltext/topic_04_packet.json,True,598d671ee78cad8b6a15af19d2003ca0375d38e73f3818806b9d27e09fd36d86,598d671ee78cad8b6a15af19d2003ca0375d38e73f3818806b9d27e09fd36d86,PASS
human_validation/fulltext/topic_05_packet.json,True,bcd10a4c2151092e980a1907c1532f5f204e4363144370c9320677529d8105dc,bcd10a4c2151092e980a1907c1532f5f204e4363144370c9320677529d8105dc,PASS
human_validation/fulltext/topic_06_packet.json,True,e574fbb1539357b3ce4ecaacc076f7db648d7dac6f55ce4df8d4eba9f9969232,e574fbb1539357b3ce4ecaacc076f7db648d7dac6f55ce4df8d4eba9f9969232,PASS
human_validation/fulltext/topic_07_packet.json,True,0c4c53c48cee2e74f6b404120d0883bafaffac08beab2c952e6f07122f38e837,0c4c53c48cee2e74f6b404120d0883bafaffac08beab2c952e6f07122f38e837,PASS
human_validation/fulltext/topic_rating_sheet_rater1.csv,True,d9137eef70a280bf0e1d1f7f6c005e7fea8b183d047f6d609202876d3a8c2838,d9137eef70a280bf0e1d1f7f6c005e7fea8b183d047f6d609202876d3a8c2838,PASS
human_validation/fulltext/topic_rating_sheet_rater2.csv,True,d9137eef70a280bf0e1d1f7f6c005e7fea8b183d047f6d609202876d3a8c2838,d9137eef70a280bf0e1d1f7f6c005e7fea8b183d047f6d609202876d3a8c2838,PASS
human_validation/fulltext_final_blinded/Model_A_topic_00_packet.json,True,5f9a3cb2d675c2e2b782cf32bde8733469364f3a5c5213237345ea7daee8c2e8,5f9a3cb2d675c2e2b782cf32bde8733469364f3a5c5213237345ea7daee8c2e8,PASS
human_validation/fulltext_final_blinded/Model_A_topic_01_packet.json,True,f8ca30dc1c3b140f1fb5a305e1460a9cb6536bfbc6e721dfe1aa45ab66758429,f8ca30dc1c3b140f1fb5a305e1460a9cb6536bfbc6e721dfe1aa45ab66758429,PASS
human_validation/fulltext_final_blinded/Model_A_topic_02_packet.json,True,cb247828bc42f6b0979a9562890ab5e06a4443f60fca0dc4b1accbd164d21037,cb247828bc42f6b0979a9562890ab5e06a4443f60fca0dc4b1accbd164d21037,PASS
human_validation/fulltext_final_blinded/Model_A_topic_03_packet.json,True,219342c260b77e03367dd80520df663d4ccea19da4dbc6ebfa087f8b6af8192a,219342c260b77e03367dd80520df663d4ccea19da4dbc6ebfa087f8b6af8192a,PASS
human_validation/fulltext_final_blinded/Model_A_topic_04_packet.json,True,57ad788845e0b5929e758628c3aa07315ce41f007c117a652908e017b342610a,57ad788845e0b5929e758628c3aa07315ce41f007c117a652908e017b342610a,PASS
human_validation/fulltext_final_blinded/Model_A_topic_05_packet.json,True,d821b18f887fa5480440a4e405cbba2ec65050412ec29943d72c4014e9ff53bf,d821b18f887fa5480440a4e405cbba2ec65050412ec29943d72c4014e9ff53bf,PASS
human_validation/fulltext_final_blinded/Model_A_topic_06_packet.json,True,9fb69f1e29f48223766207b351e1e99a6c48209bd480a5a83fbd3c3bb1704d48,9fb69f1e29f48223766207b351e1e99a6c48209bd480a5a83fbd3c3bb1704d48,PASS
human_validation/fulltext_final_blinded/Model_A_topic_07_packet.json,True,e63b00c5f261530113730dfcd8193dc6b93eb20ca86b7986217510272658d948,e63b00c5f261530113730dfcd8193dc6b93eb20ca86b7986217510272658d948,PASS
human_validation/fulltext_final_blinded/candidate_rating_sheet_rater1.csv,True,21421224555688bb4e957a818317bb04968ba47f56d7dbc5a16f3773cbd37589,21421224555688bb4e957a818317bb04968ba47f56d7dbc5a16f3773cbd37589,PASS
human_validation/fulltext_final_blinded/candidate_rating_sheet_rater2.csv,True,21421224555688bb4e957a818317bb04968ba47f56d7dbc5a16f3773cbd37589,21421224555688bb4e957a818317bb04968ba47f56d7dbc5a16f3773cbd37589,PASS
human_validation/fulltext_final_blinded/model_level_questions_rater1.csv,True,e37f278782720e52e1c20a7335964ad628cb9444e06e8c235042914115325dce,e37f278782720e52e1c20a7335964ad628cb9444e06e8c235042914115325dce,PASS
human_validation/fulltext_final_blinded/model_level_questions_rater2.csv,True,e37f278782720e52e1c20a7335964ad628cb9444e06e8c235042914115325dce,e37f278782720e52e1c20a7335964ad628cb9444e06e8c235042914115325dce,PASS
human_validation/fulltext_final_blinded/overall_preference_sheet_template.csv,True,0c925a4f7a9b6fc85f2d0d5ccc65b365f803c52e9a33b69c60eea4f3595b9c40,0c925a4f7a9b6fc85f2d0d5ccc65b365f803c52e9a33b69c60eea4f3595b9c40,PASS
human_validation/fulltext_final_model_key.json,True,8105f066d6c92db54bfa9224ed77d0be6e2756f75b24764b7dc13e59649f3abc,8105f066d6c92db54bfa9224ed77d0be6e2756f75b24764b7dc13e59649f3abc,PASS
human_validation/fulltext_human_ratings_per_topic.csv,True,a6d5127be95cb70694e400023173b13d87017324c5807dc8e7ecc678488e19de,a6d5127be95cb70694e400023173b13d87017324c5807dc8e7ecc678488e19de,PASS
human_validation/fulltext_human_ratings_raw.csv,True,df07a77fb15434173d422847ddcbcaae5f657086237233e5889613a5a0402c23,df07a77fb15434173d422847ddcbcaae5f657086237233e5889613a5a0402c23,PASS
human_validation/fulltext_human_validation_summary.json,True,eda81a085a5034630386bb50ab16b33a72a2b19d712abb25b682d476ad705c81,eda81a085a5034630386bb50ab16b33a72a2b19d712abb25b682d476ad705c81,PASS
human_validation/metadata/topic_00_packet.json,True,eadd1eaf400092fe3ce2acbe089cafb5a16aaa1c8943961c291ecf62027d2e45,eadd1eaf400092fe3ce2acbe089cafb5a16aaa1c8943961c291ecf62027d2e45,PASS
human_validation/metadata/topic_01_packet.json,True,abd962959b01f2316a9b53052212e7bfbd694c5467ca5d24cc1058e54915b3f8,abd962959b01f2316a9b53052212e7bfbd694c5467ca5d24cc1058e54915b3f8,PASS
human_validation/metadata/topic_02_packet.json,True,98813e82ce1e1bca2f394dd5fd585fe4055f0e96720b623f6c92197178fb4a24,98813e82ce1e1bca2f394dd5fd585fe4055f0e96720b623f6c92197178fb4a24,PASS
human_validation/metadata/topic_03_packet.json,True,f0f22ad6801cc8d14b1fde323322da0f675c327e22aba374240bc2d021a1d2d2,f0f22ad6801cc8d14b1fde323322da0f675c327e22aba374240bc2d021a1d2d2,PASS
human_validation/metadata/topic_rating_sheet_rater1.csv,True,9b82cb9a96324a8ad60d60cffd6ac4ba3c038a3dc7acc712895ccae70f97682d,9b82cb9a96324a8ad60d60cffd6ac4ba3c038a3dc7acc712895ccae70f97682d,PASS
human_validation/metadata/topic_rating_sheet_rater2.csv,True,9b82cb9a96324a8ad60d60cffd6ac4ba3c038a3dc7acc712895ccae70f97682d,9b82cb9a96324a8ad60d60cffd6ac4ba3c038a3dc7acc712895ccae70f97682d,PASS
human_validation/metadata_candidate_blinded/Model_A_topic_00_packet.json,True,81c8f8eb22e7a5ea21af151c2e651075b2a599f5287a332a49374df356312303,81c8f8eb22e7a5ea21af151c2e651075b2a599f5287a332a49374df356312303,PASS
human_validation/metadata_candidate_blinded/Model_A_topic_01_packet.json,True,e53534feda3ecc26c93df3f534736799acb17f0c9471191ead4800772f4f4631,e53534feda3ecc26c93df3f534736799acb17f0c9471191ead4800772f4f4631,PASS
human_validation/metadata_candidate_blinded/Model_A_topic_02_packet.json,True,96e16798a3e6e5a11b47c4518aca3fa7ccdda11c07572ae8f16d0520ca2b9234,96e16798a3e6e5a11b47c4518aca3fa7ccdda11c07572ae8f16d0520ca2b9234,PASS
human_validation/metadata_candidate_blinded/Model_A_topic_03_packet.json,True,f510ead87cff080eb06592b8851041181ee9af7a7b84b498dfd12bddb8ba6dee,f510ead87cff080eb06592b8851041181ee9af7a7b84b498dfd12bddb8ba6dee,PASS
human_validation/metadata_candidate_blinded/Model_A_topic_04_packet.json,True,e13df306f022a8d2a92c6b639ebcdf46d49a1d293222d932aae42c73bf02edce,e13df306f022a8d2a92c6b639ebcdf46d49a1d293222d932aae42c73bf02edce,PASS
human_validation/metadata_candidate_blinded/Model_B_topic_00_packet.json,True,5ff2fafb8952f4a95fc7a76f6357b201db64cfb28b47dd06c076304e804a9de0,5ff2fafb8952f4a95fc7a76f6357b201db64cfb28b47dd06c076304e804a9de0,PASS
human_validation/metadata_candidate_blinded/Model_B_topic_01_packet.json,True,699a466b70714ea53727dcadaaf78d7a6a9e9eccdf9d1ba137d7bb148eb204c0,699a466b70714ea53727dcadaaf78d7a6a9e9eccdf9d1ba137d7bb148eb204c0,PASS
human_validation/metadata_candidate_blinded/Model_B_topic_02_packet.json,True,ded26c9320db8ea3a0d907ac51bcf09882c7b103908118d367278ce354bdc629,ded26c9320db8ea3a0d907ac51bcf09882c7b103908118d367278ce354bdc629,PASS
human_validation/metadata_candidate_blinded/Model_C_topic_00_packet.json,True,7a65376cf13eba525ec460c6ae2de66d3eb8a4b184ea2f772ad229aac1a21301,7a65376cf13eba525ec460c6ae2de66d3eb8a4b184ea2f772ad229aac1a21301,PASS
human_validation/metadata_candidate_blinded/Model_C_topic_01_packet.json,True,01f69a861163ab83840904ed983d28d3b40525992571f5e61b7d44449806d07c,01f69a861163ab83840904ed983d28d3b40525992571f5e61b7d44449806d07c,PASS
human_validation/metadata_candidate_blinded/Model_D_topic_00_packet.json,True,8605cf8478b1a0219202bf6616ab3e3e0fcca3047b9f916f8f607de9758acafb,8605cf8478b1a0219202bf6616ab3e3e0fcca3047b9f916f8f607de9758acafb,PASS
human_validation/metadata_candidate_blinded/Model_D_topic_01_packet.json,True,3e8326d2063451722a047ea09a8414aee5ce31296a5a92c19ae5f1ed6a3d7b2b,3e8326d2063451722a047ea09a8414aee5ce31296a5a92c19ae5f1ed6a3d7b2b,PASS
human_validation/metadata_candidate_blinded/Model_D_topic_02_packet.json,True,05f6b24918fa6eb519e0da5b06f6e9b5335e6b11eebe2f00412e9e1af1858c3e,05f6b24918fa6eb519e0da5b06f6e9b5335e6b11eebe2f00412e9e1af1858c3e,PASS
human_validation/metadata_candidate_blinded/Model_D_topic_03_packet.json,True,908f72116036ee892847ea475ef1932b595e281f40717f9cca9c6ac89d2fa8d3,908f72116036ee892847ea475ef1932b595e281f40717f9cca9c6ac89d2fa8d3,PASS
human_validation/metadata_candidate_blinded/candidate_rating_sheet_rater1.csv,True,29205b19949cb02271bf124a191a340b35f8f5028db4f0350ad0a7913d488c2f,29205b19949cb02271bf124a191a340b35f8f5028db4f0350ad0a7913d488c2f,PASS
human_validation/metadata_candidate_blinded/candidate_rating_sheet_rater2.csv,True,29205b19949cb02271bf124a191a340b35f8f5028db4f0350ad0a7913d488c2f,29205b19949cb02271bf124a191a340b35f8f5028db4f0350ad0a7913d488c2f,PASS
human_validation/metadata_candidate_blinded/intrusion_test_sheet.csv,True,99e2eceb1b1a7fcec3b79856d471acecf5683c331812fb547080bc10bc6a1a7a,99e2eceb1b1a7fcec3b79856d471acecf5683c331812fb547080bc10bc6a1a7a,PASS
human_validation/metadata_candidate_blinded/model_level_questions_rater1.csv,True,3cdcac2d34c826b3e6c07309fbb14e7bf35e9c7981e6160c2f78d4ff6f85d448,3cdcac2d34c826b3e6c07309fbb14e7bf35e9c7981e6160c2f78d4ff6f85d448,PASS
human_validation/metadata_candidate_blinded/model_level_questions_rater2.csv,True,3cdcac2d34c826b3e6c07309fbb14e7bf35e9c7981e6160c2f78d4ff6f85d448,3cdcac2d34c826b3e6c07309fbb14e7bf35e9c7981e6160c2f78d4ff6f85d448,PASS
human_validation/metadata_candidate_blinded/overall_preference_sheet_template.csv,True,0c925a4f7a9b6fc85f2d0d5ccc65b365f803c52e9a33b69c60eea4f3595b9c40,0c925a4f7a9b6fc85f2d0d5ccc65b365f803c52e9a33b69c60eea4f3595b9c40,PASS
human_validation/metadata_candidate_model_key.json,True,69ae47d577d2ab6ca508f8c19136f65b951a3834f88d597c9831e8ab3839f619,69ae47d577d2ab6ca508f8c19136f65b951a3834f88d597c9831e8ab3839f619,PASS
human_validation/metadata_human_intrusion_scored.csv,True,7733172182a3453ca668c0de7565f2c59f93896bb85a7b8a67302d0b55bce6c5,7733172182a3453ca668c0de7565f2c59f93896bb85a7b8a67302d0b55bce6c5,PASS
human_validation/metadata_human_model_level_questions.csv,True,ac61cbd66aa516b9c2ee2e776d10ce38507a5d1f502ea08cf2dcf158c0c610a6,ac61cbd66aa516b9c2ee2e776d10ce38507a5d1f502ea08cf2dcf158c0c610a6,PASS
human_validation/metadata_human_model_scores.csv,True,8eb712a8b150bf4f478ead90065614ad6f4eb83e6aaeb10776152d1f617222dc,8eb712a8b150bf4f478ead90065614ad6f4eb83e6aaeb10776152d1f617222dc,PASS
human_validation/metadata_human_overall_preferences.csv,True,6bc1384e4e7d8def6c16d37a55d466180054f5973aa01f21b4f3eee5698af909,6bc1384e4e7d8def6c16d37a55d466180054f5973aa01f21b4f3eee5698af909,PASS
human_validation/metadata_human_ratings_per_topic.csv,True,911d018e89ff1a6f487923d0c1487c8deaae120fe3ffd67fefcd2ef16201ef00,911d018e89ff1a6f487923d0c1487c8deaae120fe3ffd67fefcd2ef16201ef00,PASS
human_validation/metadata_human_validation_summary.json,True,2d45cdb7a70ca7ba9dde4cf8012487c2527b37f0fee83bdd3dd84f3c1c274f7f,2d45cdb7a70ca7ba9dde4cf8012487c2527b37f0fee83bdd3dd84f3c1c274f7f,PASS
human_validation/metadata_intrusion_test_answers.json.csv,True,412368085d37726ae24266c8e6cd5f2a9138f4cacbe402455b79a1e2439bd584,412368085d37726ae24266c8e6cd5f2a9138f4cacbe402455b79a1e2439bd584,PASS
logs/logs_domain_fulltext.txt,True,19d0a7ae145465a41dbadfa3a2695afe46790411a96d2fae420a885b8a878309,19d0a7ae145465a41dbadfa3a2695afe46790411a96d2fae420a885b8a878309,PASS
logs/logs_domain_metadata.txt,True,47498a1f5026674f3b54629ae04a9941fd1f8e8dfc5dc6e5929153a195e841b7,47498a1f5026674f3b54629ae04a9941fd1f8e8dfc5dc6e5929153a195e841b7,PASS
logs/logs_ksweep_fulltext.txt,True,f79a7de83391d401861b1c865dda372477a99c68c761eec2e77a0f4708307392,f79a7de83391d401861b1c865dda372477a99c68c761eec2e77a0f4708307392,PASS
logs/logs_ksweep_metadata.txt,True,9298f93064009a5b402725466441fa5af0cffa2e7ce8b979f87895e84df4bcff,9298f93064009a5b402725466441fa5af0cffa2e7ce8b979f87895e84df4bcff,PASS
logs/logs_length_diag.txt,True,eb863561f21be12c231ab2f39c0e8e89839613fae5a7d3b72c32b15dfd51c335,eb863561f21be12c231ab2f39c0e8e89839613fae5a7d3b72c32b15dfd51c335,PASS
logs/logs_phrase_fulltext.txt,True,47354cfe1cd2100cab21e0baa405c75ced28fd949f985bc0d6fd7cf76755fa12,47354cfe1cd2100cab21e0baa405c75ced28fd949f985bc0d6fd7cf76755fa12,PASS
logs/logs_phrase_metadata.txt,True,625ef503295e512ac250dacfc2cf5eeb6c66aca3edf9b6d5c5122b204b77d0b6,625ef503295e512ac250dacfc2cf5eeb6c66aca3edf9b6d5c5122b204b77d0b6,PASS
logs/logs_robustness_subsample_fulltext.txt,True,269d232c7ec34d81edc46d1e5bcfd627d6d376a16b338960a59736649bafb5e4,269d232c7ec34d81edc46d1e5bcfd627d6d376a16b338960a59736649bafb5e4,PASS
logs/logs_robustness_subsample_metadata.txt,True,0ccc7ab9b92c7fb55d8d52e7d0ccfa4524d45f86f29caf6cd1478e192e9af212,0ccc7ab9b92c7fb55d8d52e7d0ccfa4524d45f86f29caf6cd1478e192e9af212,PASS
logs/logs_robustness_te_dict_fulltext.txt,True,cbabf67c5668160d70a9f17f9b1131e412bbc1bd9fdeb5de8d47b90344981d98,cbabf67c5668160d70a9f17f9b1131e412bbc1bd9fdeb5de8d47b90344981d98,PASS
logs/logs_stage1_fulltext.txt,True,ad82b591e7b7aa776cd57380b2e92aa7d8e1d8a6def9d3649f17c5769e99554a,ad82b591e7b7aa776cd57380b2e92aa7d8e1d8a6def9d3649f17c5769e99554a,PASS
logs/logs_stage1_metadata.txt,True,237488fdfeb674c74222b6508949ea7c2f01d5f96fcfa31713bcea8ab867055b,237488fdfeb674c74222b6508949ea7c2f01d5f96fcfa31713bcea8ab867055b,PASS
logs/logs_stage2_fulltext.txt,True,23ad1c00d4005b9ad7f5e78b6142ea6874b7c25285dca8f178fff44f386173ed,23ad1c00d4005b9ad7f5e78b6142ea6874b7c25285dca8f178fff44f386173ed,PASS
logs/logs_stage2_metadata.txt,True,dd23939cd7032198200912783e54e5dc13686c1bd7acfaa165c4359d9e397597,dd23939cd7032198200912783e54e5dc13686c1bd7acfaa165c4359d9e397597,PASS
notebooks/01_corpus_audit.ipynb,True,4d6f0a650fd6b39793bc8d510e25d81c8762d2c68dda8a716ec48d82fcac127c,4d6f0a650fd6b39793bc8d510e25d81c8762d2c68dda8a716ec48d82fcac127c,PASS
notebooks/02_metadata_analysis.ipynb,True,c5e8083ba3c7fa7644f3abbe9350273f2d2fc2aca2ff0335628eb60d47d74388,c5e8083ba3c7fa7644f3abbe9350273f2d2fc2aca2ff0335628eb60d47d74388,PASS
notebooks/03_fulltext_analysis.ipynb,True,dc13ce71c7bce7e10d3d6adc645cf8d04c7273b3e44607063dc183406f38f127,dc13ce71c7bce7e10d3d6adc645cf8d04c7273b3e44607063dc183406f38f127,PASS
notebooks/04_robustness.ipynb,True,e5b4f0dabffd3776006550c515f947245428807c96e99ddafc0ff60cff600cc9,e5b4f0dabffd3776006550c515f947245428807c96e99ddafc0ff60cff600cc9,PASS
notebooks/05_human_validation.ipynb,True,ab4fe0e3b759281afe3e4fd7a884d21d6fb7c16c9d1260d4b4c2f2b1fbd50bfb,ab4fe0e3b759281afe3e4fd7a884d21d6fb7c16c9d1260d4b4c2f2b1fbd50bfb,PASS
notebooks/06_cross_representation.ipynb,True,efcb328cf30a58866bd1b9209bf15731a7421f29d9a040e0e5fb21740ccbf9e4,efcb328cf30a58866bd1b9209bf15731a7421f29d9a040e0e5fb21740ccbf9e4,PASS
preprocessing/fulltext/lemma_surface_map.json,True,0620b0f921225c37db9441c4bb36937312733333c316826ac9cc9110ee83653e,0620b0f921225c37db9441c4bb36937312733333c316826ac9cc9110ee83653e,PASS
preprocessing/fulltext/lemmatized_tokens.json,True,9150958ef327216fea2fe82b497dac129c80ea299011bcc66181bababe081064,9150958ef327216fea2fe82b497dac129c80ea299011bcc66181bababe081064,PASS
preprocessing/fulltext/lemmatized_tokens_corrected.json,True,98879b537c7b4d6593750575548d967bd098b2ad4f6275654ae9f73a06248d63,98879b537c7b4d6593750575548d967bd098b2ad4f6275654ae9f73a06248d63,PASS
preprocessing/fulltext/preprocessing_meta.json,True,2287e45a44a2020fdccee285f30b1f377e84fbb42df8dfbd4d90c5d72f905a19,2287e45a44a2020fdccee285f30b1f377e84fbb42df8dfbd4d90c5d72f905a19,PASS
preprocessing/fulltext/spacy_stopwords.txt,True,f1ed43383348cbfb9e5347cd2d79c36995c3045b16d9ff0fd09b6e69ee63b045,f1ed43383348cbfb9e5347cd2d79c36995c3045b16d9ff0fd09b6e69ee63b045,PASS
preprocessing/fulltext_high_frequency_terms.csv,True,80e28bc1053b3f1e5979e2a2b47bfeee277b1c2831dab6e16128bd2417f21c74,80e28bc1053b3f1e5979e2a2b47bfeee277b1c2831dab6e16128bd2417f21c74,PASS
preprocessing/lemma_audit_review_candidates.csv,True,8ee35218f9c0dee08f68c9a68638c355d713d6a9e9ba2a1d826fdb6101594843,8ee35218f9c0dee08f68c9a68638c355d713d6a9e9ba2a1d826fdb6101594843,PASS
preprocessing/lemma_corrections.csv,True,5f1e4c8d036e7bb8cc67e8a0cdaf9ee340c0a4a389efa0765109de83a8b5aafe,5f1e4c8d036e7bb8cc67e8a0cdaf9ee340c0a4a389efa0765109de83a8b5aafe,PASS
preprocessing/metadata/lemma_surface_map.json,True,4922b6811be6cd8d14914fc4a3803c8741e489473bf76b79f9682daa39fb72dc,4922b6811be6cd8d14914fc4a3803c8741e489473bf76b79f9682daa39fb72dc,PASS
preprocessing/metadata/lemmatized_tokens.json,True,75546c864a498a4a287aee59dc3099c1050b6551c72e5c6aab20264d812cc558,75546c864a498a4a287aee59dc3099c1050b6551c72e5c6aab20264d812cc558,PASS
preprocessing/metadata/lemmatized_tokens_corrected.json,True,ebc699ce00fc134bce8b1581e2a08acdeb21aab7838a031bf3fe525ef839e7ea,ebc699ce00fc134bce8b1581e2a08acdeb21aab7838a031bf3fe525ef839e7ea,PASS
preprocessing/metadata/preprocessing_meta.json,True,fa024113fb2e47518433168f57de5ff49c13a8a9f32bc1e2876750eb9746f882,fa024113fb2e47518433168f57de5ff49c13a8a9f32bc1e2876750eb9746f882,PASS
preprocessing/metadata/spacy_stopwords.txt,True,f1ed43383348cbfb9e5347cd2d79c36995c3045b16d9ff0fd09b6e69ee63b045,f1ed43383348cbfb9e5347cd2d79c36995c3045b16d9ff0fd09b6e69ee63b045,PASS
